event,dur_ms,cache_hit,candidates,dim,faces,index_available,limit,media,query_cache_hit,query_faces,ran,raw_len,results,session,size,translated_len,used_hnsw,vectors
dino_encode,169.0,,,,,,,content://media/external/images/media/1000009156,,,,,,embed-full-1772435836100,,,,
face_encode,52.0,,,,0,,,content://media/external/images/media/1000009156,,,,,,embed-full-1772435836100,,,,
clip_encode,382.0,,,,,,,content://media/external/images/media/1000009155,,,,,,embed-full-1772435836100,,,,
dino_encode,161.0,,,,,,,content://media/external/images/media/1000009155,,,,,,embed-full-1772435836100,,,,
face_encode,118.0,,,,1,,,content://media/external/images/media/1000009155,,,,,,embed-full-1772435836100,,,,
clip_encode,415.0,,,,,,,content://media/external/images/media/1000009154,,,,,,embed-full-1772435836100,,,,
dino_encode,151.0,,,,,,,content://media/external/images/media/1000009154,,,,,,embed-full-1772435836100,,,,
face_encode,49.0,,,,0,,,content://media/external/images/media/1000009154,,,,,,embed-full-1772435836100,,,,
clip_encode,436.0,,,,,,,content://media/external/images/media/1000009153,,,,,,embed-full-1772435836100,,,,
dino_encode,204.0,,,,,,,content://media/external/images/media/1000009153,,,,,,embed-full-1772435836100,,,,
face_encode,39.0,,,,0,,,content://media/external/images/media/1000009153,,,,,,embed-full-1772435836100,,,,
clip_encode,387.0,,,,,,,content://media/external/images/media/1000009152,,,,,,embed-full-1772435836100,,,,
dino_encode,146.0,,,,,,,content://media/external/images/media/1000009152,,,,,,embed-full-1772435836100,,,,
face_encode,72.0,,,,0,,,content://media/external/images/media/1000009152,,,,,,embed-full-1772435836100,,,,
clip_encode,401.0,,,,,,,content://media/external/images/media/1000009151,,,,,,embed-full-1772435836100,,,,
dino_encode,172.0,,,,,,,content://media/external/images/media/1000009151,,,,,,embed-full-1772435836100,,,,
face_encode,143.0,,,,2,,,content://media/external/images/media/1000009151,,,,,,embed-full-1772435836100,,,,
clip_encode,387.0,,,,,,,content://media/external/images/media/1000009150,,,,,,embed-full-1772435836100,,,,
dino_encode,159.0,,,,,,,content://media/external/images/media/1000009150,,,,,,embed-full-1772435836100,,,,
face_encode,96.0,,,,0,,,content://media/external/images/media/1000009150,,,,,,embed-full-1772435836100,,,,
clip_encode,384.0,,,,,,,content://media/external/images/media/1000009149,,,,,,embed-full-1772435836100,,,,
dino_encode,153.0,,,,,,,content://media/external/images/media/1000009149,,,,,,embed-full-1772435836100,,,,
face_encode,92.0,,,,0,,,content://media/external/images/media/1000009149,,,,,,embed-full-1772435836100,,,,
clip_encode,485.0,,,,,,,content://media/external/images/media/1000009148,,,,,,embed-full-1772435836100,,,,
dino_encode,249.0,,,,,,,content://media/external/images/media/1000009148,,,,,,embed-full-1772435836100,,,,
face_encode,79.0,,,,0,,,content://media/external/images/media/1000009148,,,,,,embed-full-1772435836100,,,,
clip_encode,399.0,,,,,,,content://media/external/images/media/1000009147,,,,,,embed-full-1772435836100,,,,
dino_encode,159.0,,,,,,,content://media/external/images/media/1000009147,,,,,,embed-full-1772435836100,,,,
face_encode,70.0,,,,0,,,content://media/external/images/media/1000009147,,,,,,embed-full-1772435836100,,,,
clip_encode,445.0,,,,,,,content://media/external/images/media/1000009146,,,,,,embed-full-1772435836100,,,,
dino_encode,185.0,,,,,,,content://media/external/images/media/1000009146,,,,,,embed-full-1772435836100,,,,
face_encode,111.0,,,,1,,,content://media/external/images/media/1000009146,,,,,,embed-full-1772435836100,,,,
clip_encode,376.0,,,,,,,content://media/external/images/media/1000009145,,,,,,embed-full-1772435836100,,,,
dino_encode,143.0,,,,,,,content://media/external/images/media/1000009145,,,,,,embed-full-1772435836100,,,,
face_encode,61.0,,,,0,,,content://media/external/images/media/1000009145,,,,,,embed-full-1772435836100,,,,
clip_encode,404.0,,,,,,,content://media/external/images/media/1000009144,,,,,,embed-full-1772435836100,,,,
dino_encode,173.0,,,,,,,content://media/external/images/media/1000009144,,,,,,embed-full-1772435836100,,,,
face_encode,46.0,,,,0,,,content://media/external/images/media/1000009144,,,,,,embed-full-1772435836100,,,,
clip_encode,378.0,,,,,,,content://media/external/images/media/1000009143,,,,,,embed-full-1772435836100,,,,
dino_encode,151.0,,,,,,,content://media/external/images/media/1000009143,,,,,,embed-full-1772435836100,,,,
face_encode,54.0,,,,0,,,content://media/external/images/media/1000009143,,,,,,embed-full-1772435836100,,,,
clip_encode,409.0,,,,,,,content://media/external/images/media/1000009142,,,,,,embed-full-1772435836100,,,,
dino_encode,155.0,,,,,,,content://media/external/images/media/1000009142,,,,,,embed-full-1772435836100,,,,
face_encode,32.0,,,,0,,,content://media/external/images/media/1000009142,,,,,,embed-full-1772435836100,,,,
clip_encode,383.0,,,,,,,content://media/external/images/media/1000009141,,,,,,embed-full-1772435836100,,,,
dino_encode,157.0,,,,,,,content://media/external/images/media/1000009141,,,,,,embed-full-1772435836100,,,,
face_encode,96.0,,,,0,,,content://media/external/images/media/1000009141,,,,,,embed-full-1772435836100,,,,
clip_encode,382.0,,,,,,,content://media/external/images/media/1000009140,,,,,,embed-full-1772435836100,,,,
dino_encode,158.0,,,,,,,content://media/external/images/media/1000009140,,,,,,embed-full-1772435836100,,,,
face_encode,68.0,,,,0,,,content://media/external/images/media/1000009140,,,,,,embed-full-1772435836100,,,,
clip_encode,473.0,,,,,,,content://media/external/images/media/1000009139,,,,,,embed-full-1772435836100,,,,
dino_encode,150.0,,,,,,,content://media/external/images/media/1000009139,,,,,,embed-full-1772435836100,,,,
face_encode,86.0,,,,0,,,content://media/external/images/media/1000009139,,,,,,embed-full-1772435836100,,,,
clip_encode,422.0,,,,,,,content://media/external/images/media/1000009138,,,,,,embed-full-1772435836100,,,,
dino_encode,161.0,,,,,,,content://media/external/images/media/1000009138,,,,,,embed-full-1772435836100,,,,
face_encode,35.0,,,,0,,,content://media/external/images/media/1000009138,,,,,,embed-full-1772435836100,,,,
clip_encode,412.0,,,,,,,content://media/external/images/media/1000009137,,,,,,embed-full-1772435836100,,,,
dino_encode,189.0,,,,,,,content://media/external/images/media/1000009137,,,,,,embed-full-1772435836100,,,,
face_encode,131.0,,,,1,,,content://media/external/images/media/1000009137,,,,,,embed-full-1772435836100,,,,
clip_encode,532.0,,,,,,,content://media/external/images/media/1000009136,,,,,,embed-full-1772435836100,,,,
dino_encode,154.0,,,,,,,content://media/external/images/media/1000009136,,,,,,embed-full-1772435836100,,,,
face_encode,45.0,,,,0,,,content://media/external/images/media/1000009136,,,,,,embed-full-1772435836100,,,,
clip_encode,398.0,,,,,,,content://media/external/images/media/1000009135,,,,,,embed-full-1772435836100,,,,
dino_encode,174.0,,,,,,,content://media/external/images/media/1000009135,,,,,,embed-full-1772435836100,,,,
face_encode,91.0,,,,0,,,content://media/external/images/media/1000009135,,,,,,embed-full-1772435836100,,,,
clip_encode,387.0,,,,,,,content://media/external/images/media/1000009134,,,,,,embed-full-1772435836100,,,,
dino_encode,147.0,,,,,,,content://media/external/images/media/1000009134,,,,,,embed-full-1772435836100,,,,
face_encode,47.0,,,,0,,,content://media/external/images/media/1000009134,,,,,,embed-full-1772435836100,,,,
clip_encode,394.0,,,,,,,content://media/external/images/media/1000009133,,,,,,embed-full-1772435836100,,,,
dino_encode,166.0,,,,,,,content://media/external/images/media/1000009133,,,,,,embed-full-1772435836100,,,,
face_encode,62.0,,,,0,,,content://media/external/images/media/1000009133,,,,,,embed-full-1772435836100,,,,
clip_encode,402.0,,,,,,,content://media/external/images/media/1000009132,,,,,,embed-full-1772435836100,,,,
dino_encode,163.0,,,,,,,content://media/external/images/media/1000009132,,,,,,embed-full-1772435836100,,,,
face_encode,177.0,,,,3,,,content://media/external/images/media/1000009132,,,,,,embed-full-1772435836100,,,,
clip_encode,423.0,,,,,,,content://media/external/images/media/1000009131,,,,,,embed-full-1772435836100,,,,
dino_encode,170.0,,,,,,,content://media/external/images/media/1000009131,,,,,,embed-full-1772435836100,,,,
face_encode,211.0,,,,3,,,content://media/external/images/media/1000009131,,,,,,embed-full-1772435836100,,,,
clip_encode,622.0,,,,,,,content://media/external/images/media/1000009130,,,,,,embed-full-1772435836100,,,,
dino_encode,371.0,,,,,,,content://media/external/images/media/1000009130,,,,,,embed-full-1772435836100,,,,
face_encode,138.0,,,,1,,,content://media/external/images/media/1000009130,,,,,,embed-full-1772435836100,,,,
clip_encode,599.0,,,,,,,content://media/external/images/media/1000009129,,,,,,embed-full-1772435836100,,,,
dino_encode,361.0,,,,,,,content://media/external/images/media/1000009129,,,,,,embed-full-1772435836100,,,,
face_encode,156.0,,,,1,,,content://media/external/images/media/1000009129,,,,,,embed-full-1772435836100,,,,
clip_encode,388.0,,,,,,,content://media/external/images/media/1000009128,,,,,,embed-full-1772435836100,,,,
dino_encode,161.0,,,,,,,content://media/external/images/media/1000009128,,,,,,embed-full-1772435836100,,,,
face_encode,157.0,,,,1,,,content://media/external/images/media/1000009128,,,,,,embed-full-1772435836100,,,,
clip_encode,563.0,,,,,,,content://media/external/images/media/1000009127,,,,,,embed-full-1772435836100,,,,
dino_encode,306.0,,,,,,,content://media/external/images/media/1000009127,,,,,,embed-full-1772435836100,,,,
face_encode,143.0,,,,1,,,content://media/external/images/media/1000009127,,,,,,embed-full-1772435836100,,,,
clip_encode,375.0,,,,,,,content://media/external/images/media/1000009126,,,,,,embed-full-1772435836100,,,,
dino_encode,157.0,,,,,,,content://media/external/images/media/1000009126,,,,,,embed-full-1772435836100,,,,
face_encode,173.0,,,,2,,,content://media/external/images/media/1000009126,,,,,,embed-full-1772435836100,,,,
clip_encode,400.0,,,,,,,content://media/external/images/media/1000009125,,,,,,embed-full-1772435836100,,,,
dino_encode,186.0,,,,,,,content://media/external/images/media/1000009125,,,,,,embed-full-1772435836100,,,,
face_encode,336.0,,,,7,,,content://media/external/images/media/1000009125,,,,,,embed-full-1772435836100,,,,
clip_encode,421.0,,,,,,,content://media/external/images/media/1000009124,,,,,,embed-full-1772435836100,,,,
dino_encode,148.0,,,,,,,content://media/external/images/media/1000009124,,,,,,embed-full-1772435836100,,,,
face_encode,152.0,,,,1,,,content://media/external/images/media/1000009124,,,,,,embed-full-1772435836100,,,,
clip_encode,591.0,,,,,,,content://media/external/images/media/1000009123,,,,,,embed-full-1772435836100,,,,
dino_encode,357.0,,,,,,,content://media/external/images/media/1000009123,,,,,,embed-full-1772435836100,,,,
face_encode,171.0,,,,2,,,content://media/external/images/media/1000009123,,,,,,embed-full-1772435836100,,,,
clip_encode,584.0,,,,,,,content://media/external/images/media/1000009122,,,,,,embed-full-1772435836100,,,,
dino_encode,339.0,,,,,,,content://media/external/images/media/1000009122,,,,,,embed-full-1772435836100,,,,
face_encode,209.0,,,,3,,,content://media/external/images/media/1000009122,,,,,,embed-full-1772435836100,,,,
clip_encode,379.0,,,,,,,content://media/external/images/media/1000009121,,,,,,embed-full-1772435836100,,,,
dino_encode,150.0,,,,,,,content://media/external/images/media/1000009121,,,,,,embed-full-1772435836100,,,,
face_encode,136.0,,,,1,,,content://media/external/images/media/1000009121,,,,,,embed-full-1772435836100,,,,
clip_encode,510.0,,,,,,,content://media/external/images/media/1000009120,,,,,,embed-full-1772435836100,,,,
dino_encode,243.0,,,,,,,content://media/external/images/media/1000009120,,,,,,embed-full-1772435836100,,,,
face_encode,140.0,,,,1,,,content://media/external/images/media/1000009120,,,,,,embed-full-1772435836100,,,,
clip_encode,389.0,,,,,,,content://media/external/images/media/1000009119,,,,,,embed-full-1772435836100,,,,
dino_encode,158.0,,,,,,,content://media/external/images/media/1000009119,,,,,,embed-full-1772435836100,,,,
face_encode,149.0,,,,1,,,content://media/external/images/media/1000009119,,,,,,embed-full-1772435836100,,,,
clip_encode,512.0,,,,,,,content://media/external/images/media/1000009118,,,,,,embed-full-1772435836100,,,,
dino_encode,280.0,,,,,,,content://media/external/images/media/1000009118,,,,,,embed-full-1772435836100,,,,
face_encode,143.0,,,,1,,,content://media/external/images/media/1000009118,,,,,,embed-full-1772435836100,,,,
clip_encode,382.0,,,,,,,content://media/external/images/media/1000003814,,,,,,embed-full-1772435836100,,,,
dino_encode,155.0,,,,,,,content://media/external/images/media/1000003814,,,,,,embed-full-1772435836100,,,,
face_encode,68.0,,,,0,,,content://media/external/images/media/1000003814,,,,,,embed-full-1772435836100,,,,
clip_encode,386.0,,,,,,,content://media/external/images/media/1000003813,,,,,,embed-full-1772435836100,,,,
dino_encode,157.0,,,,,,,content://media/external/images/media/1000003813,,,,,,embed-full-1772435836100,,,,
face_encode,135.0,,,,1,,,content://media/external/images/media/1000003813,,,,,,embed-full-1772435836100,,,,
clip_encode,451.0,,,,,,,content://media/external/images/media/1000000145,,,,,,embed-full-1772435836100,,,,
dino_encode,151.0,,,,,,,content://media/external/images/media/1000000145,,,,,,embed-full-1772435836100,,,,
face_encode,97.0,,,,0,,,content://media/external/images/media/1000000145,,,,,,embed-full-1772435836100,,,,
clip_encode,407.0,,,,,,,content://media/external/images/media/1984,,,,,,embed-full-1772435836100,,,,
dino_encode,179.0,,,,,,,content://media/external/images/media/1984,,,,,,embed-full-1772435836100,,,,
face_encode,135.0,,,,1,,,content://media/external/images/media/1984,,,,,,embed-full-1772435836100,,,,
clip_encode,451.0,,,,,,,content://media/external/images/media/1336,,,,,,embed-full-1772435836100,,,,
dino_encode,226.0,,,,,,,content://media/external/images/media/1336,,,,,,embed-full-1772435836100,,,,
face_encode,64.0,,,,0,,,content://media/external/images/media/1336,,,,,,embed-full-1772435836100,,,,
clip_encode,439.0,,,,,,,content://media/external/images/media/1304,,,,,,embed-full-1772435836100,,,,
dino_encode,221.0,,,,,,,content://media/external/images/media/1304,,,,,,embed-full-1772435836100,,,,
face_encode,131.0,,,,1,,,content://media/external/images/media/1304,,,,,,embed-full-1772435836100,,,,
clip_encode,457.0,,,,,,,content://media/external/images/media/1289,,,,,,embed-full-1772435836100,,,,
dino_encode,233.0,,,,,,,content://media/external/images/media/1289,,,,,,embed-full-1772435836100,,,,
face_encode,159.0,,,,2,,,content://media/external/images/media/1289,,,,,,embed-full-1772435836100,,,,
clip_encode,461.0,,,,,,,content://media/external/images/media/1288,,,,,,embed-full-1772435836100,,,,
dino_encode,201.0,,,,,,,content://media/external/images/media/1288,,,,,,embed-full-1772435836100,,,,
face_encode,65.0,,,,0,,,content://media/external/images/media/1288,,,,,,embed-full-1772435836100,,,,
clip_encode,437.0,,,,,,,content://media/external/images/media/1286,,,,,,embed-full-1772435836100,,,,
dino_encode,219.0,,,,,,,content://media/external/images/media/1286,,,,,,embed-full-1772435836100,,,,
face_encode,158.0,,,,2,,,content://media/external/images/media/1286,,,,,,embed-full-1772435836100,,,,
clip_encode,405.0,,,,,,,content://media/external/images/media/54,,,,,,embed-full-1772435836100,,,,
dino_encode,175.0,,,,,,,content://media/external/images/media/54,,,,,,embed-full-1772435836100,,,,
face_encode,59.0,,,,0,,,content://media/external/images/media/54,,,,,,embed-full-1772435836100,,,,
hnsw_build_dino,1304.0,,,768,,,,,,,,,,embed-full-1772435836100,503,,,
hnsw_build_face,315.0,,,128,,,,,,,,,,embed-full-1772435836100,343,,,
hnsw_build_clip,949.0,,,512,,,,,,,,,,embed-full-1772435836100,503,,,
text_translate,3370.0,,,,,,,,,,,4,,text-1772436444464,,10,,
text_encode,4653.0,,,,,,,,,,,,,text-1772436444464,,,,
text_search_ann,58.0,,,,,true,4,,,,,,,text-1772436444464,,,true,503
text_search_total,8193.0,,,,,true,4,,,,,,4,text-1772436444464,,,true,
text_translate,429.0,,,,,,,,,,,7,,text-1772436511864,,25,,
text_encode,52.0,,,,,,,,,,,,,text-1772436511864,,,,
text_search_ann,39.0,,,,,true,4,,,,,,,text-1772436511864,,,true,503
text_search_total,526.0,,,,,true,4,,,,,,4,text-1772436511864,,,true,
text_translate,132.0,,,,,,,,,,,2,,text-1772436521399,,4,,
text_encode,55.0,,,,,,,,,,,,,text-1772436521399,,,,
text_search_ann,39.0,,,,,true,4,,,,,,,text-1772436521399,,,true,503
text_search_total,233.0,,,,,true,4,,,,,,4,text-1772436521399,,,true,
text_translate,134.0,,,,,,,,,,,4,,text-1772436535253,,16,,
text_encode,52.0,,,,,,,,,,,,,text-1772436535253,,,,
text_search_ann,38.0,,,,,true,4,,,,,,,text-1772436535253,,,true,503
text_search_total,230.0,,,,,true,4,,,,,,4,text-1772436535253,,,true,
text_translate,134.0,,,,,,,,,,,2,,text-1772436557041,,7,,
text_encode,53.0,,,,,,,,,,,,,text-1772436557041,,,,
text_search_ann,41.0,,,,,true,4,,,,,,,text-1772436557041,,,true,503
text_search_total,233.0,,,,,true,4,,,,,,4,text-1772436557041,,,true,
text_translate,305.0,,,,,,,,,,,6,,text-1772436568923,,27,,
text_encode,78.0,,,,,,,,,,,,,text-1772436568923,,,,
text_search_ann,36.0,,,,,true,4,,,,,,,text-1772436568923,,,true,503
text_search_total,426.0,,,,,true,4,,,,,,4,text-1772436568923,,,true,
text_translate,95.0,,,,,,,,,,,4,,text-1772436588150,,11,,
text_encode,62.0,,,,,,,,,,,,,text-1772436588150,,,,
text_search_ann,37.0,,,,,true,4,,,,,,,text-1772436588150,,,true,503
text_search_total,201.0,,,,,true,4,,,,,,4,text-1772436588150,,,true,
text_translate,163.0,,,,,,,,,,,2,,text-1772436602050,,9,,
text_encode,56.0,,,,,,,,,,,,,text-1772436602050,,,,
text_search_ann,39.0,,,,,true,4,,,,,,,text-1772436602050,,,true,503
text_search_total,264.0,,,,,true,4,,,,,,4,text-1772436602050,,,true,
text_translate,225.0,,,,,,,,,,,2,,text-1772436611580,,15,,
text_encode,86.0,,,,,,,,,,,,,text-1772436611580,,,,
text_search_ann,38.0,,,,,true,4,,,,,,,text-1772436611580,,,true,503
text_search_total,354.0,,,,,true,4,,,,,,4,text-1772436611580,,,true,
text_translate,165.0,,,,,,,,,,,4,,text-1772436619053,,10,,
text_encode,53.0,,,,,,,,,,,,,text-1772436619053,,,,
text_search_ann,38.0,,,,,true,4,,,,,,,text-1772436619053,,,true,503
text_search_total,261.0,,,,,true,4,,,,,,4,text-1772436619053,,,true,
text_translate,153.0,,,,,,,,,,,2,,text-1772436630670,,11,,
text_encode,56.0,,,,,,,,,,,,,text-1772436630670,,,,
text_search_ann,60.0,,,,,true,4,,,,,,,text-1772436630670,,,true,503
text_search_total,276.0,,,,,true,4,,,,,,4,text-1772436630670,,,true,
text_translate,147.0,,,,,,,,,,,2,,text-1772436650044,,7,,
text_encode,100.0,,,,,,,,,,,,,text-1772436650044,,,,
text_search_ann,37.0,,,,,true,4,,,,,,,text-1772436650044,,,true,503
text_search_total,291.0,,,,,true,4,,,,,,4,text-1772436650044,,,true,
text_translate,141.0,,,,,,,,,,,2,,text-1772436654041,,10,,
text_encode,54.0,,,,,,,,,,,,,text-1772436654041,,,,
text_search_ann,37.0,,,,,true,4,,,,,,,text-1772436654041,,,true,503
text_search_total,239.0,,,,,true,4,,,,,,4,text-1772436654041,,,true,
text_translate,278.0,,,,,,,,,,,4,,text-1772436667690,,16,,
text_encode,54.0,,,,,,,,,,,,,text-1772436667690,,,,
text_search_ann,42.0,,,,,true,4,,,,,,,text-1772436667690,,,true,503
text_search_total,379.0,,,,,true,4,,,,,,4,text-1772436667690,,,true,
text_translate,245.0,,,,,,,,,,,8,,text-1772436684894,,17,,
text_encode,69.0,,,,,,,,,,,,,text-1772436684894,,,,
text_search_ann,38.0,,,,,true,4,,,,,,,text-1772436684894,,,true,503
text_search_total,357.0,,,,,true,4,,,,,,4,text-1772436684894,,,true,
text_translate,404.0,,,,,,,,,,,4,,text-1772436701229,,25,,
text_encode,66.0,,,,,,,,,,,,,text-1772436701229,,,,
text_search_ann,37.0,,,,,true,4,,,,,,,text-1772436701229,,,true,503
text_search_total,511.0,,,,,true,4,,,,,,4,text-1772436701229,,,true,
image_query_embedding,691.0,false,,,,,,,,,,,,img-1772436716089,,,,
image_search_ann,43.0,,,,,true,4,,false,,,,4,img-1772436716089,,,true,
image_search_face_rerank,391.0,,18,,,true,,,,1,true,,,img-1772436716089,,,true,
image_search_total,1130.0,,,,,true,4,,false,,,,4,img-1772436716089,,,true,
image_query_embedding,366.0,false,,,,,,,,,,,,img-1772436723546,,,,
image_search_ann,51.0,,,,,true,4,,false,,,,4,img-1772436723546,,,true,
image_search_face_rerank,257.0,,20,,,true,,,,1,true,,,img-1772436723546,,,true,
image_search_total,678.0,,,,,true,4,,false,,,,4,img-1772436723546,,,true,
image_query_embedding,347.0,false,,,,,,,,,,,,img-1772436730670,,,,
image_search_ann,51.0,,,,,true,4,,false,,,,4,img-1772436730670,,,true,
image_search_face_rerank,208.0,,0,,,,,,,0,false,,,img-1772436730670,,,,
image_search_total,608.0,,,,,true,4,,false,,,,4,img-1772436730670,,,true,
image_query_embedding,291.0,false,,,,,,,,,,,,img-1772436735531,,,,
image_search_ann,40.0,,,,,true,4,,false,,,,4,img-1772436735531,,,true,
image_search_face_rerank,306.0,,29,,,true,,,,2,true,,,img-1772436735531,,,true,
image_search_total,638.0,,,,,true,4,,false,,,,4,img-1772436735531,,,true,
image_query_embedding,296.0,false,,,,,,,,,,,,img-1772436751638,,,,
image_search_ann,39.0,,,,,true,4,,false,,,,4,img-1772436751638,,,true,
image_search_face_rerank,173.0,,0,,,,,,,0,false,,,img-1772436751638,,,,
image_search_total,511.0,,,,,true,4,,false,,,,4,img-1772436751638,,,true,
image_query_embedding,345.0,false,,,,,,,,,,,,img-1772436759357,,,,
image_search_ann,48.0,,,,,true,4,,false,,,,4,img-1772436759357,,,true,
image_search_face_rerank,299.0,,0,,,,,,,0,false,,,img-1772436759357,,,,
image_search_total,693.0,,,,,true,4,,false,,,,4,img-1772436759357,,,true,
image_query_embedding,306.0,false,,,,,,,,,,,,img-1772436767966,,,,
image_search_ann,40.0,,,,,true,4,,false,,,,4,img-1772436767966,,,true,
image_search_face_rerank,399.0,,18,,,true,,,,1,true,,,img-1772436767966,,,true,
image_search_total,746.0,,,,,true,4,,false,,,,4,img-1772436767966,,,true,
image_query_embedding,303.0,false,,,,,,,,,,,,img-1772436775412,,,,
image_search_ann,50.0,,,,,true,4,,false,,,,4,img-1772436775412,,,true,
image_search_face_rerank,289.0,,18,,,true,,,,1,true,,,img-1772436775412,,,true,
image_search_total,643.0,,,,,true,4,,false,,,,4,img-1772436775412,,,true,
image_query_embedding,331.0,false,,,,,,,,,,,,img-1772436784301,,,,
image_search_ann,39.0,,,,,true,4,,false,,,,4,img-1772436784301,,,true,
image_search_face_rerank,210.0,,0,,,,,,,0,false,,,img-1772436784301,,,,
image_search_total,583.0,,,,,true,4,,false,,,,4,img-1772436784301,,,true,
image_query_embedding,332.0,false,,,,,,,,,,,,img-1772436792136,,,,
image_search_ann,40.0,,,,,true,4,,false,,,,4,img-1772436792136,,,true,
image_search_face_rerank,220.0,,0,,,,,,,0,false,,,img-1772436792136,,,,
image_search_total,594.0,,,,,true,4,,false,,,,4,img-1772436792136,,,true,
image_query_embedding,322.0,false,,,,,,,,,,,,img-1772436800353,,,,
image_search_ann,39.0,,,,,true,4,,false,,,,4,img-1772436800353,,,true,
image_search_face_rerank,196.0,,0,,,,,,,0,false,,,img-1772436800353,,,,
image_search_total,559.0,,,,,true,4,,false,,,,4,img-1772436800353,,,true,
image_query_embedding,292.0,false,,,,,,,,,,,,img-1772436806961,,,,
image_search_ann,40.0,,,,,true,4,,false,,,,4,img-1772436806961,,,true,
image_search_face_rerank,353.0,,18,,,true,,,,1,true,,,img-1772436806961,,,true,
image_search_total,686.0,,,,,true,4,,false,,,,4,img-1772436806961,,,true,
image_query_embedding,337.0,false,,,,,,,,,,,,img-1772436815429,,,,
image_search_ann,39.0,,,,,true,4,,false,,,,4,img-1772436815429,,,true,
image_search_face_rerank,164.0,,0,,,,,,,0,false,,,img-1772436815429,,,,
image_search_total,541.0,,,,,true,4,,false,,,,4,img-1772436815429,,,true,
image_query_embedding,290.0,false,,,,,,,,,,,,img-1772436821143,,,,
image_search_ann,47.0,,,,,true,4,,false,,,,4,img-1772436821143,,,true,
image_search_face_rerank,150.0,,0,,,,,,,0,false,,,img-1772436821143,,,,
image_search_total,488.0,,,,,true,4,,false,,,,4,img-1772436821143,,,true,
text_translate,105.0,,,,,,,,,,,2,,text-1772436825913,,4,,
text_encode,321.0,,,,,,,,,,,,,text-1772436825913,,,,
text_search_ann,49.0,,,,,true,4,,,,,,,text-1772436825913,,,true,503
text_search_total,574.0,,,,,true,4,,,,,,4,text-1772436825913,,,true,
